label,entry
other_riot,议政王大臣等疏言、察哈尔布尔尼兄弟、背叛授首、理应悬示。额驸沙津、为国效力、应行优叙。及边外率兵协助之诸王贝勒贝子公台吉等、俟大将军信郡王旋师之日、一并议叙。献布尔尼首级之昂阿尔住尔、应授为三等达尔汉。世袭罔替。赏给蟒服银币鞍马。及同来土谢图亲王之头等护卫绰石希等、亦分别赏给。得上□日、布尔尼首级、本当悬示。但念系公主所生之子、朕心不忍。布尔尼、并罗不藏、俱令收葬于公主坟傍。余如议
other_riot,又谕、电寄杨文鼎、电奏悉。铁路干路。收归国有。业经降旨宣布。定为政策。并经肬■闲派大员督办。万无反汗之理。兹据奏称、湘省君■羊情汹惧。哗噪异常。彳滟扁发传单。意在煽动。当即切诫各界绅首。赶紧劝谕开导。并严饬分投弹压等语。湘省民情浮动。易滋事端。著该抚严行禁止。剀切晓谕。不准刊单传布。聚血■乣演说。傥有匪徒从中煽惑。扰害治安。意在作乱准如所拟照乱党办法。格杀勿论。责成该抚认真防范。消患未萌。毋稍姑息。设有疏虞。酿成重案。定惟该抚是问。并谕邮传部。端方、瑞澂知之。电寄
other_riot,宗人府参奏、廉亲王允禩、因护军九十六、不遵伊之指使。立毙杖下。太监阎进、代伊隐瞒所行之事。重赐银两衣服。允禩擅专生杀之权。甚属悖乱。应将允禩革去亲王。严行禁锢。将所属佐领、撤入公中。得旨、允禩革去亲王禁锢并撤所属佐领之处。俱著宽免。九十六之宗族佐领、不可留于允禩属下。著撤入公中
other_riot,是月。两广总督百龄等奏报、查办洋匪张保等五股首夥、收缴船械、并酌留充伍一摺。得上□日、目前祇可如此办理。日后终有不妥。盖贪功者无远图。久乱者难猝治。尔等志之。
other_riot,乙丑。谕军机大臣等、偷割发辫一案。屡降谕旨各督抚、严加查拏。迄今多日总未见奏报弋获真犯即间有拏获讯供亦多属游移狡混。昨昌平州民人张二首告关德麟偷翦发辫。当即谕令军机大臣遣派司员。前往昌平州。提至行在。交军机大臣。详细研鞫乃系张二因德麟向索旧欠钱文。挟嫌诬陷将妇人乱。编就辫尖栽害种种情形供吐如绘。业将张二从重问拟绞候。关德麟等。即时分别发落省释矣。因思此案蔓延数省匪徒奸诈百出。各督抚遇有发觉案情。自当迅速擒获。严切办理。若讯明实系他人挟嫌栽害。即当将被诬之人。立时省释。其有心诬控之犯情节可恶者。亦照此案问拟如此真伪分明。不但诡黠之徒。共知儆畏。不敢诬陷良民。而伪者既除。不致复有捏混。真犯更无难就获。于缉匪安良。均属有益。但不可因有此诬捏之案。遂心存游移。于躧缉割辫匪徒。稍有怠玩。俾正犯得以漏网。可将此传谕方观承。及各督抚知之
other_riot,谕内阁、前据升任太仆寺少卿岑春火滟宣、御史冯锡仁、先后奏倢■＜⿱曰融＞■＜⿱石木＞广西巡抚黄槐森、臬司蔡希邠、右江道黄仁济、因循玩寇。营私纳贿各款。当经谕令陈宝箴确查具奏。嗣陈宝箴因案革职。复经谕令俞廉三认真查办。兹据查明覆奏。广西巡抚黄槐森、被倢■＜⿱曰融＞■＜⿱石木＞各节。多系传闻之讹。该抚平日于官方营务。尚能讲求。当匪乱纷起时。以饷绌兵单。未能应机立办。迨奉旨切责。即亲自督师。地方以次敉定。功过尚足相抵。著免其置议。广西地居边徼。现在匪乱初平。弹压抚绥。均关紧要。该抚务当振刷精神。妥筹措置。毋负委任。调补湖南按察使蔡希邠、虽无纳贿营私确据。实有袒庇同乡。引用私人情事。且该臬司屡被倢■＜⿱曰融＞■＜⿱石木＞劾。声名甚劣。著革职永不叙用。右江道黄仁济、于马平匪案初起时。办理不无迁延。不胜边要之任。著即行开缺。梧州府知府张璧封、因循玩寇。坐误事机。候补知县叶能棣、晶■宜谋要差。钻营有迹。前隆林营守备王起鸿、恇怯无能。冒功邀奖。均著即行革职。以肃官方。现月
other_riot,癸亥。谕内阁、据富俊奏、审讯遣犯韩自有等、商谋纠劫大概情形一摺。此案遣犯韩自有等、纠众滋事。前据斌静参奏副都统明德办理张皇。并将派审之协领巴达尔呼、奏请革职。兹据富俊讯明韩自有等、虽非谋叛、而纠众谋劫各情节。业据刘三供认明确。遣犯纠约滋事。自应严拏惩办。明德一闻首告。即将各犯全行拏获。惟未能审讯明晰。全委之巴达尔呼等严刑拷问。致将案犯拖毙。虽有应得之咎。亦不过止于议处。乃斌静前至墨尔根城。即不会同明德审办。率行参奏。并请将巴达尔呼革职。实属偏执意见。斌静不胜将军之任。著即来京候上□日。所有此案犯证多名。著富俊遵照前上□日。逐一讯明。分别定拟具奏。巴达尔呼著先行开复。俟结案时与明德一并交部分别议处。
other_riot,己未。谕内阁。朕闻得甘州地方。于上年正月内。有提标兵丁张宏印等六人。行劫张掖县民陈进孝家。伤害事玉陈训一案。现在审拟。又本年九月内。张掖县民李福家。一连两夜被劫。十月内。有张掖县民王建文家被盗二案。及挐获盗犯张雷等九人。俱系甘提标兵、现在食粮者。从来甘肃一带。民风醇朴。素无大盗劫夺之事。况今岁河西各属。俱获有秋。粮价亦较往年平减。其凉肃二镇兵丁、亦各安静守法。而甘提标兵、辄敢数十成群。公然盗劫。该管弁员、平日所司何事。如何训练约束。竟至如此肆行无忌。署提督刘世明、由侍卫微员。朕加恩用至提督总督。伊在总督任内。毫无善绩可称。其弟刘锡瑗、竟牵连于山西叛案之内。朕犹格外开恩赦宥。嗣因西路领兵需人。念伊熟悉边地情形。特召来京。授以副将军之重任。岂料伊一到军营。诸事委靡退缩。全无奋勇宣力之意。西陲弁兵。无不耻笑之。其罪与武格等。朕犹念其久历戎行。不忍遽令废弃。仍令署理甘州提督印务。以为赎罪自新之路。岂料伊在任二年。一味苟且因循。视国家之事、如同膜外。朕屡次训饬。毫不悛改。今伊所辖兵丁。目无国法。劫夺横行。扰害良善。闻之今人发指。不识刘世明具何心胸。而负恩溺职至此也。刘世明、著革职。拏交署总督刘于义、会同巡抚许容、将兵丁行劫各案。及纵兵为盗。负恩溺职情由。一一严审定拟具奏。甘州提督印务。著副都御史二格、前往署理。内阁学士岱奇、现差宁夏。有办理事件。俟办理后。前往肃州。协助刘于义、办理军需事务
other_riot,以山东巡抚许文秀、沂州总兵官李永盛、登州总兵官范承宗、失察叛贼于七。提问来京
other_riot,又谕、本日勾到山东省人犯内。该抚原拟缓决、经刑部改入情实者四起。一系冯焕、因赴街买烟。适遇庄邻赵连、向该犯借钱沽饮。彼此争扭。冯焕即夺刀扎伤赵连左腿左膝。复用刀乱扎。致伤赵连左月□合膊左月□曲月□秋唇吻等处殒命。金刃连扎。伤多且重。一系张四子、因见王明义幼子戏踏攩水土坎。王明义之妻刘氏。袒护启衅。致相詈骂。适王明义走至。赶上斥论。该犯顺用铁金□欣。击其左手腕、并砍伤顖门殒命。铁器重伤。死者并未还手。一系赵立志、充当汛兵。听信孙四唆使。诬指王二小为窃妄拏。经王大上前救护。该犯即拔王二小屠刀。砍伤王大右月□合膊左手背。又连砍脑后殒命。轻听妄拏。刃毙无辜。一系赵大二、因下沟捕鱼。与年甫十一岁之袁保安之母田氏吵骂。该犯即将田氏拖跌倒地。复拾砖掷伤袁保安左胁殒命。逞凶欺凌。殴毙幼孩。以上各案。核其情罪。均无可缓之理。刑部所改。俱为允当。业经概行予勾。秋谳大典。理应悉心详核。准情定罪。岂容率意定拟。以致失之轻纵。今该省秋审人犯。经刑部改定者有四起。自系吉庆初任巡抚。且非刑名出身所致。著传谕该抚、嗣后办理案件。务须留心详慎。核实妥办。期于情真罪当。毋得稍有错误也。
other_riot,谕军机大臣等、英秀等奏、土匪流民、聚众焚烧俄罗斯贸易圈子、并劫货物一摺。已谕令扎拉芬泰、派员前往会同查办矣。该处土匪流民。将俄罗斯贸易圈子焚烧。抢劫货物。理应将不法流民。严行拏办。以期息事。何遽张皇失措。纷纷咨调援兵。现在该国并未率众前来。即使该国果有入卡报复情事。该大臣等、亦祇当妥密防范。明白晓谕。许以严拏土匪。从严惩办。切不可与之开仗。致该国得以藉口。傥或不知轻重。妄启边衅。朕惟英秀等是问。为首流民五名。现已拏获。未获要犯。仍著严拏。并先行知照该国管贸易官。俟伊犁派员到时。会商妥办。启衅根由。并著查明具奏。该大臣等、惟当持以镇静。并晓谕在城兵民。无得慌乱。以安人心为要。将此由五百里谕令知之。
other_riot,监察御史胡思敬奏、学堂新章。行之数年。有十弊六害。请毕陈之。大学八分科。而中学占科。不及外洋艺业十分之一。且又本末精粗。淆乱颠倒。是有心撕灭数千年礼教纲常。后虽倡言存古。悔之何及。此一弊也。科举之失。失在束书不观。而惟乡会墨是求。学堂之失。失在东书不观。而惟讲义是求。科举行之数千年。始为后世诟病。学堂甫辟初基。人人已言腐败。此二弊也。师严而后道尊。今之教习。或一人兼四五差。辗转奔驰。有同市道。学生既不认教习为师。或且鬨堂以困之。教习亦设计笼络以求全。在外洋或不以为嫌。施之中国国学。何辱如之。此三弊也。古人之才。未尝不可效驰驱。至谓三代以来之政教。不足以治今日之民。必学西文。读西书。然后可窥西人之秘奥。而伍廷芳学西文最早。为美国法律专家。及为侍郎。不能阅刑曹之稿。严复译孟德斯鸠法意。发明民权自由。实已中毒于民。今学堂定章。乃令中学以上。皆以洋文为主谋。旷少年之时日。锢子弟之聪明。此四弊也。古人劬学。有起于樵牧者。有为人佣春者。今事事务为侈观。学生初入学堂。见宫室之美。器物之精。先已荡其心志。又朋侪血■乣多。互相夸耀。甚至争津贴而结伴寻仇。争殽馔而喷饭大言滟句。此五弊也。学堂一切规制章程。以外人为法。洋服洋言。与之俱化。其初不知有中国之学。其继且忘其为中国之民。此六弊也。学堂之文凭。重于公侯之告身。黠者百计购得。觊求调用。但凭一毕业生之名。上者予以京卿。下者予以部属。奔竞夤缘之路宽。而士林廉耻埽地尽矣。此七弊也。海内老师宿儒。凋丧殆尽。惟无数社会青年。甫受毕业之凭。便拥皋比之席。道听途说。安从诘其所授之分。此八弊也。教习屡易。各掉弄笔舌以诩其长。而学生之聪明乱矣。学生屡迁。各计较奖励轻重以定去留。无不请奖之学堂。即无不毕业之学生。而朝廷鼓舞之法穷矣。此九弊也。人莫不爱子弟。闻新政悬格招才。而不策励以勉其至者。非人情也。今夺之慈父严师之手。而托诸不关痛痒之人。纵技艺薄有所成。而习染之性情先坏。此十弊也。十弊既滋。六害因之。一曰压抑寒畯之害。自古人才。起于寒门者。十常七八。今学堂一味夸张。则窃人之进取已绝。计内地一学生费。至少需二三百金。必家具万金之产。始足拚孤注之一掷。下此更何望焉。二曰搅乱仕途之害。执学商之人。与以翰林。而令其修史。执学农学医之人。与以部属。而令其治文书。理案牍。执学工学理化之人。与以州县官。而令其临民。虽三尺童子。知其不可。无足辩也。然即取通习各国语言文字者。归之外务部。而遂能办交涉乎。取农工商学及法政财政毕业者。归之农工商部及法部度支部。其遂能兴实业。断大狱。通国计乎。而徒聚此无数攻金攻木攻皮设色刮摩搏埴之徒。布列左右。一朝有变。其将谁与国存耶。三曰骚扰闾阎之害。近时捐派繁重。托之学务者为多。奸党百计侵渔。欺压良善。往往激而生变。当大学堂初兴。岁费二十余万。是时有学生三百余人。计七八百金养一学生。而使农者不安于田。工者商者不安于市。谁为画此策者。当交哑然失笑矣。四曰摧残士类之害。乾隆极盛时。一县应童子试者。约二三千人。庚子和戎以后。四民皆乱。儒业尤衰。贫者限于物力。富者亦畏避风潮。乡井萧条。弦诵将绝。才难之叹。自古已然。不于士乎求之。而专重外洋专门实业。以为人才在是。不愈求而愈远欤。五曰增长逆焰之害。近闻东洋留学生。党派甚多。各省皆有领袖。潜相句引。煽动四方。以洪秀全杨秀清为英雄。以张汶祥徐锡麟为义烈。托之文字诗歌。极口赞扬。内地学生。遥相唱和。不设计禁阻。而反提倡民权。罔民而陷。独何心乎。六曰推广漏卮之害。学堂所需者模范标本器具。以及图籍操衣等类。无一不从海舶而来。聘一洋教习。岁破五六千金。送一出洋学生。岁破七八百金。自学务大兴。祇日本一国。每岁吸我膏血。不下数千万金。在廷诸臣。日日侈富强。乃酿成此极贫极弱之证。其何说以解此。以上所陈。激于一时孤愤。不免言之过当。请饬部臣改筹办法。以维大局而安士心。下学部知之。现月
other_riot,御史刘显曾奏、宿州食盐。上年奉部章每年加价四文。路费二文。民皆遵守。乃盐局委员祝云翔勒令铜圆购盐。改七五折。而各子店复短称二两。民有违言。则虚报抢劫。损失盐斤。请兵弹压。乘查办委员李维源未到之先。串同局委丁镗、王鸿陆、知州李铭楚私押绅商。勒照加价短称办法。匪特紊乱部章。而且几酿大变。请饬查明办理。得旨、交安徽巡抚朱家宝查覆。
other_riot,又谕、前据给事中汪报原奏、本年乡场士子乱号。既经查出。仍复含糊不办。当降旨交该监临监试御史明白回奏。旋据该监临等联衔具奏。入闱后查出二场余字号监生杨世淇乱号。当即照例办理。兹据光禄寺少卿曾望颜奏参、监临覆奏不实。请旨严饬查办。著监试给事中佛恩多、德成、御史宗赓、多斌、帅方蔚、冯元锡、袁文祥、刘梦兰、各自具摺据实覆奏。不准彼此商同。含混隐饰。稍有不实不尽。如果据实陈奏。尚可量加宽宥。傥仍含混讳饰。则是有心蒙蔽。甘蹈欺隐之习。即不得为大清国臣子矣。朕言出法随。该监试等具有天良。其各力湔积习。直陈无隐。勿贻后悔。
other_riot,又谕、电寄昆源、电奏鄂乱孔亟。梦寐难安。请负弩前驱赴援等语。现在牧政紧要。昆源著毋庸赴鄂。
other_riot,谕军机大臣等、有人奏、川省乱象日炽。督臣溺职贻误情形。又奏、川省乱象已成。督臣办理日形竭蹶各摺片。据称藩司员凤林、昏愦善忘。年老嗜利。及道府各员劣奣＜⿰虘阝＞亦等语。川省吏治疲玩。军政废弛。近日资阳等处匪徒。复有扰乱情事。全在疆臣认真整顿。挽回积习。绥靖地方。若如所奏各节。非特贻误大局。实属有负委任。奎俊嗣后务当振作精神。力图报称。并将所倢■＜⿱曰融＞■＜⿱石木＞文武。按款严查。据实具奏。毋稍徇饰。自干咎戾。原摺单片。均著钞给阅看。将此谕令知之。现月
other_riot,壬子。谕内阁、前因近畿一带拳民。藉端滋事。人心浮动。晶■宜经谕令严行查办。乃近来京城地面。往往有无籍之徒。三五成君■羊。执持刀械。游行街市。聚散无常。若不亟行严禁。实属不成事体。步军统领衙门、顺天府、五城、均有缉捕匪徒稽查地方之责。岂容此类鹿＜⿰虘阝＞囷聚辇毂。纷纷扰攘。摇惑人心。除谕饬管理神机营虎神营王大臣。将所部弁兵。全行驻厂。并遴派马步队伍。各段昼夜梭巡。傥有匪徒聚血■乣生事。即行拏办外。并责成步军统领衙门、顺天府、五城、严饬该管员弁人等。各分汛地。严密巡查。遇有形奣＜⿰虘阝＞亦可疑及结党持械造言生事之人。立即严拏惩办。毋稍疏纵。以消乱萌而靖地方。现月
other_riot,壬午。谕军机大臣等、电寄张人骏、闻广东盗风日炽。为害闾阎。朝廷实深廑念。晶■宜经降旨谕令该督抚赶办清乡。以靖乱源。岑春火滟宣现住梧州。虽能兼顾。究距东省稍远。张人骏专任一方。责无旁贷。著即与岑春火滟宣会商。妥筹布置。遴派得力统将。严密巡拏。认真办理。仍责成该抚随时督饬。切实整顿。除盗安良。务期消患未萌。地方安堵。毋稍疏懈。电寄
other_riot,又谕、有人奏、热河吏治久坏。州县营官。纵盗殃民。朝阳等处。晶■宜出巨案。并未惩办。剧盗潘成等、乘乱焚劫。号召甚血■乣。请饬严密查办等语。热河地方。近接畿辅。花子沟聚血■乣一案。已烦兵力。若盗源不清。后患何堪设想。著袁世凯、色楞额、将著名各匪。严拏惩办。并将吏治营规。实力整顿。以靖地方。原片著钞给阅看。将此各谕令知之。寻奏、查前管带练军郝祥麟、并无冤杀良民及诱奸民女情事。惟兵丁约束不严。未免骚扰。现已撤换。喇嘛潘成、亦无捏控喇嘛刘喜、贿差毒毙及被贼供扳之案。其余各节。或事出有因。或查无实据。均毋庸议。至吏治营规。亟应力求整顿。并饬各防营州县。严治盗贼。以靖边塞。报闻。
other_riot,又谕曰、庄有恭摺奏、拏获浙江造卖海票匪犯一案。内称饬行苏、松、太、三府州县。出示晓谕。凡有被诱买受海票者。许令据实自首。以净根株等语。此事当雅尔哈善奏到时朕即谓不过愚民诓骗钱财。非罗田叛党及传钞伪稿之比。今李大等既经拏获押赴浙省质讯。按律治罪足矣。若复出示晓谕。概令买票者据实自首。无论被诱之人。必不甘心自首且辗转搜求。未免张皇骇听。不应如此办理凡自首之条。俱属有名无实。不过完案时、以为余波耳。何足净尽根株耶。前经申祺奏及。朕明切晓谕。令不必行。将此并传谕庄有恭知之。
other_riot,谕曰。御史穑鲁奏称、八旗生计艰难。请每旗各设一库。每库用银五十万两。借与本旗官员。以及包衣兵丁。每月每两令出利银二分。计年终之时。每库可得利银十二万两。以五万两归还库帑。余银七万两。散与本旗兵丁。十年以后。帑银归完。即将此项银两。永作八旗公库等语。朕御极之初。加恩借给旗人库银。本期有益生计。乃迩年以来。细加体察。知伊等所领银两。随手花费。而每月扣除额饷。于生计转觉艰难。是以降旨豁免未完之项。停止再借。所降谕旨。至为明晰。而穑鲁复有此奏。是诚何心。且资本必须营运。方能获利。旗人办事当差。日不暇给。何术而能坐获二分之厚息乎。原不过随手花销。而按季按月。交纳利银。将受永远无穷之剥削。是非欲以厚其生计。而转以朘其脂膏。此乃富豪盘剥小民之计。而穑鲁反以为养赡资生之良策。悖谬极矣。又奏称八旗生齿日繁。与其多设养育之方。无如广开登进之路。凡近京省城府、道、州、县、副、参、游、守、等官。俱宜参用满洲。京营游、守、千、把、俱以满洲补用。满洲之人。农工商贾。俱非所习。除居官为兵外。别无资生之策等语。国家分职授官。量材器使。必其人之克胜厥任。方可擢授。年来满洲中堪任外官者。朕未尝不量行擢补。然不可定为成例。盖八旗官员。文则六部院寺。武则都统参佐。员缺甚多。材略尽可施展。遵循旧例。为官择人。尚恐人材不足。何必更开外用之一途。且其意以登进之路。为养育之方。尤不可训。文武员弁。原藉以分猷宣力。为国为民。今曰资生无策。优以官爵。将居官者惟利是图。安望其洁己奉公。实心任事乎。况员缺有限。而生齿日繁。以此为养赡之法。岂非妄乱之甚乎。又奏请铸当十钱。每钱一文。重四钱。当小钱之十。现今制钱之五。大钱四十文。得铜一斤。则钱价浮于铜价。盗销之弊。可不屏自除。并请复设钱行经纪等语。钱法一事。屡经条奏定议。自当渐次清楚。若改铸大钱。铜质轻而获利厚。盗铸之源。自此而开。奸民私毁制钱。改铸大钱。盗销之弊。自此益炽。于钱法有益乎。无益乎。至经纪蠹役。经御史条奏革除。穑鲁又请招募。此招募之人。能必其即愈于所革之人乎。彼所奏三摺。持论悖谬。妄欲变乱成法。今略撮其大要。宣示于众。穑鲁著交部严加议处。
other_riot,谕军机大臣等、给事中刘恩溥奏、近来游勇四出。直隶隆平束鹿等五县。衙署皆被抢劫。官眷亦有被伤。该县官讳匿不报。请饬缉捕等语。前据沈秉成奏。直隶毗连东豫地方。盗匪滋扰。当谕令李鸿章等严拏惩办。兹复据该给事中所奏各情。似此盗贼公行。不肖州县。养痈贻患。若不及早严办。何以肃吏治而清乱源。著李鸿章确切查明。据实具奏。一面饬属上紧缉拏。傥该地方官讳匿属实。即著严□□□尔□惩办。勿稍徇隐。将此由四百里谕令知之。现月
other_riot,谕军机大臣等、有人奏、江苏升任太仓直隶州王如林、系书吏出身。报捐佐杂。专事逢迎。其任长洲知县时。贪淫酷虐。每遇缓徵年分。匿荒私敛。每米一石。折制钱八九千文。滥刑决责。不依定例。上年七月。将沈聚保等、照土匪啸聚斩枭。失入至四人之多。又广东潮阳县人郑子堃、招集匪类。讹诈取利。王如林、得规包庇。竟与结盟。毛姓等被劫之案。并不查缉。并讹索盐店陋规。多方扰害。吸食鸦片。强买民女为妾。种种贪污劣迹。实属大干法纪。著何桂清、赵德辙、按照所参各款。逐细详查。据实参奏。毋稍徇隐。又据奏称、上海夷船辐辏。各省所产茶丝。皆往该处售卖。为徵课大宗。夷人例准在水次收买。不准入内地。乃近年夷人、往往乘坐内河船只。往来窥伺。图绘形势。散布夷书。种种叵测等语。上海税课。为数甚钜。若听夷人、在内地购茧缫丝。税课必至短绌。兼恐与奸民句结为患。著该督抚等、申明例禁。不准夷人潜入内地。如有奸民图利导引前来。即著从严惩办。以重税务而杜乱萌。原片著钞给阅看。将此谕令知之。
other_riot,又谕、前据荣禄奏称、武＜⿰目辟＞行＜⿱匧心＞口＜⿰韦未＞＜⿱夗贝＞中军饷银三十一万两。向存京都中国通商银行。因该银行已被焚毁该行商致上海银行信凭。请由上海兑拨。当经饬知余联沅传知上海银行。就近兑交。即存上海道库。以备运拨。兹据该道电禀已钦遵咨呈盛宣怀提解等语。即著责成该京卿。迅将此项银两。如数提交江甯藩库代存。以便由该大学士酌拨。毋稍延误。将此由六百里谕令知之。寻奏、此次乱事。京津银行。埽地无余。上海各埠生意停滞。今银行万分艰窘。拟酌分期限偿缴。下所司覆议。摺包
other_riot,两江总督陆建瀛等奏、刁民遇事聚众。随时持平酌办。得旨、秉公持正。乃正办也。乱言蜚语。一概不顾方好。
other_riot,豁免直隶清河道库。发商承领。因乱被抢。因公动用之工款息银。摺包
other_riot,庚申。谕内阁、御史程赞宁奏、请申严夥抢械斗之禁。以靖地方一摺。夥抢械斗。其嚣陵之气。实为乱萌。地方官果能随案惩办。则凶顽屏迹。自不致日久养痈。乃近来官员、大率因循怠玩。祇图一时回护处分。不知涓涓不塞。流为江河。卒之酿成巨案。而地方官获咎滋重。著各督抚严饬府州县官。嗣后遇有纠众逞凶之案。务须彻底严查究办。毋得避重就轻。化大为小。傥有瞻徇容隐诸敝□大。即行据实严参。若该管上司、于所属有禀报之案。颟顸压搁。别经发觉。则治该管上司之罪。不稍宽贷。
other_riot,丙戌。谕曰、御史喀尔崇义奏、此次经筵。赏赐大臣筵宴。派出护军参领。并不严管。致不肖之徒。乱夺食物。请将查看之护军参领。交部察议等语。赏赐大臣筵宴。典礼攸关。查看护军参领。并不严管。以致乱夺食物。非礼实甚。著将所派之护军参领等、交领侍卫大臣严察议奏。向来太和殿。丰泽园等大宴。朕俱特派王大臣看管。此等照常筵宴。亦当特派人看管。嗣后若有此等照常筵宴。该部将八旗护军统领等职名进呈。朕亲派一员。令其特管。所派之护军统领。即领该旗之护军参领。护军等严查。若有疎懒者。朕于所派之护军统领是问
other_riot,又谕、现在四川乱党。藉争路为名。煽惑商民罢市罢课。近复传布自保商搉书。意图自立。并有攻扑督署。肆行烧杀情事。已经电谕赵尔丰、分别良莠。剿抚兼施。乃旅京绅商学界。屡次开会。聚集多人。投递呈词。是不知该省匪徒构乱情形。暨朝廷绥靖地方深意。徒滋扰乱。京畿重地。亟应保＜?目辟＞行＜?匧心＞口＜?韦未＞＜?夗贝＞治安。尤须严加防范。著学部严饬各学堂管理各员。认真约束学生。照常上课。不准随意出堂。干预外事。并著民政部。步军统领衙门。严行禁止聚血■乣开会。多派兵警。加意弹压。如仍有开会演说。纷递呈词者。立即劝阻解散。傥或不遵。即行分别拏办。并将自称四川代表刘声元、严密查拏。押解回籍。交地方官严加管束。各该衙门务当实力奉行。毋稍疏忽。现月
other_riot,又谕、瑞澂奏、特倢■＜?曰融＞■＜?石木＞绅士挟私酿乱请分别惩儆一摺。据称该省议劝绅捐。先办义粜。湘绅王先谦、首先梗议。事遂迁延变起之后。复归咎抚臣激变。电请易人。殊属不知大体。孔宪教、杨巩、二人。于推戴藩司。陷抚臣。持之尤力。杨巩本系被议人员。朦捐候选道。尤属品行卑下。叶德辉当米贵时。积谷万余石。不肯减价售出。实属为富不仁等语。前国子监祭酒王先谦、分省补用道孔宪教、均著交部严加议处。吏部主事叶德辉、候选道杨巩、均著即行革职。交地方官严加管束。现月
other_riot,庚申。谕内阁、近因民教寻仇讹言四起。匪徒乘乱烧抢。晶■宜出所有各国使馆理应认真保护。著荣禄速派武＜⿰目辟＞行＜⿱匧心＞口＜⿰韦未＞＜⿱夗贝＞中军得力队伍即日前往东交民巷一带将各使馆实力保护不得稍有疏虞。如使馆眷属人等有愿暂行赴津者原应沿途一体保护惟现在铁路未通若由陆遄行防护恐难周妥应仍照常安居。俟铁路修复再行察看情形。分别办理。现月
other_riot,又谕、前派端方前往四川查办铁路事宜。嗣据都察院代奏、四川京官曾鉴等为川民争路。致酿重案。恳饬秉公查办。以维大局而遏乱源呈一件。又经谕令端方按照所陈各节秉公查明具奏。兹据端方电奏称行抵川境晶■宜据各属士绅代表呈诉并先后接据委员报告。及所闻官绅议论。详加考核查得川中罢市罢课。不戕官吏不劫仓库。绝非逆党句结为乱其七月十五日民居失火。仅系南打金街民人自行失慎。人民因蒲殿俊罗纶等被拘。赴辕请释。统领田徵葵擅行枪毙街正商民数十人。附近居民闻知。遂首裹白巾。奔赴城下求情。又为枪毙数十人。以致血■乣情愤激。其所传告之自保商榷书。并无独立字样。亦无保路同志会及股东会图记。其中且有皇基万世等语。并非出自蒲罗等之手。又有＜?目辟＞暒穴＜?曰融＞夕＜?夗贝＞获之木牌血书。皆匪徒假托非士人所为。川中官吏周善培、王掞、饶凤璪等复挟咨议局纠举之嫌。构成冤狱不纳捐粮一说。系官绅联合会内提倡。有缓办捐输以请息扣粮之议并非股东实行徵收国家租税等语此次川事糜烂。既据端方查明。实由官民交鬨而成所有办理不善之地方官。自应分别惩治前护四川总督王人文现署四川总督赵尔丰身任封圻。既不能裁制于前。复不能弭患于后。实属咎无可辞。王人文赵尔丰均著交内阁议处。署松潘镇总兵营务处总办候补道田徵葵、贪功妄举。擅毙平民。著即行革职发往巴藏。责令戴罪图功。署提法使劝业道周善培、轻躁喜事。变诈无常。候补道王掞、王梓、结怨绅商。声名素劣。均著即行革职。候补道饶凤璪、资轻望浅。舆论不孚。著以同知候补。以昭炯戒。四川咨议局议长法部主事蒲殿俊、副议长举人罗纶、度支部主事邓孝可、翰林院编修颜楷贡生张澜民政部主事胡嵘举人江三乘、叶秉诚、王铭新对于匪事绝无干涉。均著即行释放。法部主事萧湘前被拘留著一并免其置议现在川省土匪窃发。蹂躏地方煽胁良民蔓延日久。著端方传旨责成蒲殿俊等分投开导。迅速解散不得藉词诿卸。其有抗拒不服。甘心作乱之匪徒。仍著端方赵尔丰严饬地方文武切实剿办。总使良莠分明。毋枉毋纵以副朝廷绥靖地方之至意。
other_riot,癸丑。谕内阁官文、左宗棠奏、营员叠被民团戕害。亟应查办一摺。直隶办理团练。原以保卫地方。官兵等过境。如有肆行骚扰者。亦应听候统兵大臣按照军法办理。若如官文、左宗棠、所奏。历经派出侦探解粮之守备王广先等、在深泽交河等处地方。叠被乡民杀害。至数十名之多。核其被害情由。并非因骚扰启衅。该乡民等任意妄杀。不可不严行惩办。著官文、左宗棠、出示严禁。以后官兵。务当严肃纪律。各该处乡民。不得仍前妄杀。傥有前项情弊。即行严拏惩治。用遏乱萌。并著官文严饬各该地方官。将各案为首凶棍。严缉究办。正定县知县郑兆同。于营员解饷过境。并不派差护送。任令差役群殴弁勇。又不交犯追赃。咎无可辞。著即行撤任。留于地方协缉。仍听候官文等查参办理。
